-3.001957274911272844e+00 8.993385144787128027e+00 -6.997187462474696140e+00
-3.001957274911272844e+00 8.993385144787128027e+00 -6.997187462474696140e+00
-3.001630120794576140e+00 8.995232069477097525e+00 -6.996097502754962782e+00
-3.001630120794576140e+00 8.995232069477097525e+00 -6.996097502754962782e+00
-2.998414072162100208e+00 9.000518864928256590e+00 -6.994528528095507625e+00
-2.998414072162100208e+00 9.000518864928256590e+00 -6.994528528095507625e+00
-2.997522097217426573e+00 9.013026528423591088e+00 -6.988977294206272006e+00
-2.983114108940311038e+00 9.018260421185605225e+00 -6.997610748102391476e+00
-2.977867037488539204e+00 9.030026996420080110e+00 -7.003160374483356598e+00
-2.977917478004202589e+00 9.036502311250346864e+00 -7.005617715099980991e+00
-2.974268236119272935e+00 9.044009796492716191e+00 -7.005042407802212878e+00
-2.962516462063630840e+00 9.027577351673025774e+00 -6.970994140767784231e+00
-2.956215330170117728e+00 9.106495598132442026e+00 -6.983142763837640210e+00
-2.956215330170117728e+00 9.106495598132442026e+00 -6.983142763837640210e+00
-2.950781512464919487e+00 9.086524104601016560e+00 -6.961163210713879224e+00
-2.921170689239975360e+00 9.013452678843753674e+00 -6.780314986459674564e+00
-2.922185875655006981e+00 9.021925073878337642e+00 -6.768999594678462017e+00
-2.662888254121236198e+00 9.108277216538393617e+00 -7.078426070552413130e+00
-2.538346835514325939e+00 9.225840088881591683e+00 -7.711789697297704471e+00
-2.538346835514325939e+00 9.225840088881591683e+00 -7.711789697297704471e+00
-2.278164928010939505e+00 9.315485543240072275e+00 -8.175255550675951000e+00
-2.278164928010939505e+00 9.315485543240072275e+00 -8.175255550675951000e+00
-1.699694181142738625e+00 9.488823901751242573e+00 -9.231895419319320339e+00
-1.699694181142738625e+00 9.488823901751242573e+00 -9.231895419319320339e+00
-1.699694181142738625e+00 9.488823901751242573e+00 -9.231895419319320339e+00
-1.699694181142738625e+00 9.488823901751242573e+00 -9.231895419319320339e+00
-1.699694181142738625e+00 9.488823901751242573e+00 -9.231895419319320339e+00
-1.819525268403724194e+00 9.439808720068342041e+00 -9.000071155209637297e+00
-1.819525268403724194e+00 9.439808720068342041e+00 -9.000071155209637297e+00
-1.819525268403724194e+00 9.439808720068342041e+00 -9.000071155209637297e+00
-1.819525268403724194e+00 9.439808720068342041e+00 -9.000071155209637297e+00
-1.819525268403724194e+00 9.439808720068342041e+00 -9.000071155209637297e+00
